video_id,title,active_since_days,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment
v=r3iSRAcqI6Q,23 BRILLIANT PHONE HACKS,730,770,75044173,24,4,0,3,0,0,6.0,1,1,0.9
v=2GHBOVDDfiY,22 COOL CHRISTMAS CARDS,730,891,1922689,23,4,0,3,0,0,5.75,1,1,0.35
v=uEcZes4onOk,27 BEAUTY HACKS YOU SHOULD HAVE KNOWN EARLIER,730,821,5082296,45,8,0,7,0,3,5.625,1,1,0.0
v=c25TJKAphm4,22 KITCHEN HACKS THAT REALLY HELP,730,558,1882233,33,6,0,5,0,1,5.5,1,1,0.2
v=PfOfP1v5f7k,22 HACKS FOR PERFECT SKIN,730,1200,924293,25,5,0,4,0,1,5.0,1,1,1.0
v=CVQOg-icM74,23 GREAT TIPS TO IMPROVE YOUR DRAWING SKILLS,730,838,1435833,44,8,0,7,0,2,5.5,1,1,0.8
v=T51FfEgHqXU,25 EASY CHRISTMAS DIYs EVERYONE WILL LOVE,730,960,832976,41,7,0,5,0,1,5.857142857142857,1,1,0.4666666666666667
v=Up5EpXG072I,26 SUPERB CRAFTING HACKS,730,1380,4169540,24,4,0,3,0,0,6.0,1,1,1.0
v=so3DM1z0XtA,23 CRAZY BEAUTY HACKS THAT WORK WONDERS,730,1080,3768022,39,7,0,6,0,1,5.571428571428571,1,1,-0.6
v=Y3OE3BAOMJs,19 SMART IDEAS TO MAKE YOUR LIFE EASIER,730,863,584763,39,8,0,7,0,2,4.875,1,1,0.2142857142857142
v=FXiGnGMazIY,22 WINTER LIFE HACKS YOU NEED TO TRY,730,771,659426,36,8,0,7,0,2,4.5,1,1,0.0
v=Zje-ilD2SG8,19 COOL AND EASY DESSERT IDEAS,730,1080,3320430,30,6,0,5,0,1,5.0,1,1,0.3916666666666666
v=RM_fb9AVeV8,21 KITCHEN HACKS THAT WILL CHANGE YOUR LIFE,730,786,16939861,43,8,0,7,0,3,5.375,1,1,0.0
v=d3WSecBwQpc,23 GIRLY TRICKS NO MEN SHOULD SEE,730,631,561888,33,7,0,6,0,2,4.714285714285714,1,1,0.0
v=34EoGL328qE,24 TRICKS THAT WILL KNOCK YOUR SOCKS OFF,730,900,6231066,40,8,0,7,0,4,5.0,1,1,0.0
v=WBAKFuIgUFg,24 AWESOME EVERYDAY LIFE HACKS,730,760,2422869,30,5,0,4,0,0,6.0,1,1,0.4
v=bglL_vhn5Gw,23 SATISFYING HACKS FOR PERFECT SKIN,730,900,10203038,36,6,0,5,0,1,6.0,1,1,0.75
v=U77S7--QRQE,22 AMAZING GADGET HACKS,730,702,729810,23,4,0,3,0,0,5.75,1,1,0.6000000000000001
v=y5iAZ1l-fg4,19 LIFE-SAVING PARENTING HACKS,730,714,375451,30,4,1,3,0,0,7.5,1,1,0.0
v=pe3zBFXARks,22 LIFE HACKS WITH BALLOONS,730,515,638020,27,5,0,4,0,1,5.4,1,1,0.0
v=SjxwxMgZKyU,24 CHRISTMAS DIYS FOR THE WHOLE FAMILY,730,823,2057592,38,7,0,6,0,2,5.428571428571429,1,1,0.2
v=w5hBKFizMEo,10 COMMON HABITS THAT ARE ACTUALLY BAD FOR YOU,730,628,427523,46,9,0,8,0,4,5.111111111111111,1,1,-0.4999999999999999
v=aYA-TtpvgT8,30 SEWING HACKS TO SAVE YOUR CLOTHES,730,1260,6994588,36,7,0,6,0,2,5.142857142857143,1,1,0.0
v=Niztuywmv1A,27 HOT BEAUTY SECRETS THAT YOU WILL LOVE,730,828,853728,40,8,0,7,0,3,5.0,1,1,0.375
v=8GvcTm-jDdI,37 GENIUS HACKS TO MAKE YOUR LIFE EASIER,730,1140,19814442,40,8,0,7,0,2,5.0,1,1,0.0
v=jfO7HGqiuVU,20 DELICIOUS CHRISTMAS IDEAS,730,900,2261790,28,4,0,3,0,0,7.0,1,1,1.0
v=vd6OGsVDb1g,19 CRAZY RECIPES TO SAVE YOU TIME,730,582,2281555,33,7,0,6,0,2,4.714285714285714,1,1,-0.6
v=09i80iEOoR4,25 GENIUS REPAIR LIFE HACKS,730,705,23106631,27,5,0,4,0,0,5.4,1,1,0.0
v=xSxURSLC6FE,22 SIMPLE LIFE HACKS FOR YOU TO LOOK GREAT,730,639,1821790,42,9,0,8,0,3,4.666666666666667,1,1,0.4
v=fCPPGlg16Us,27 EASY TRICKS THAT LOOK LIKE PURE MAGIC,730,633,305772,40,8,0,7,0,1,5.0,1,1,0.3825396825396825
v=_nFwTY-9L9A,18 LIFE HACKS FOR PERFECT LIPS,730,508,4775054,30,6,0,5,0,1,5.0,1,1,1.0
v=WPVZkidwlck,16 DIY KITCHEN GADGETS YOU WILL LOVE,730,866,1054049,36,7,0,6,0,2,5.142857142857143,1,1,0.5
v=nR4klTHtZ_k,29 BEST DIYS YOU WANT TO MAKE NOW,730,807,1521327,33,8,0,7,0,3,4.125,1,1,1.0
v=5izw1lX1swM,25 COOL JEANS HACKS,730,1080,4215381,19,4,0,3,0,0,4.75,1,1,0.35
v=tAc0LjStr34,26 EASY DIY HOLIDAY DECOR IDEAS,730,1020,1418988,31,6,0,5,0,0,5.166666666666667,1,1,0.4333333333333333
v=jF3WhYsGOCI,23 GENIUS KITCHEN HACKS THAT ARE WORTH ADOPTING,730,900,4028862,47,8,0,7,0,2,5.875,1,1,0.3
v=a9g6d_T1Om0,26 BRILLIANT AND CHEAP HOUSEHOLD HACKS,730,1080,6623325,38,6,0,5,0,1,6.333333333333333,1,1,0.65
v=wfjDTWWUysI,32 HACKS TO BEAT PAIN,730,887,430927,21,5,0,4,0,1,4.2,1,1,0.0
v=GZXw32RGkZ4,18 FUN CHRISTMAS DIY IDEAS,730,467,433155,26,5,0,4,0,0,5.2,1,1,0.3
v=gD9qMR73hLM,30 USEFUL IDEAS WITH PLASTIC BOTTLES,730,900,922252,36,6,0,5,0,1,6.0,1,1,0.3
v=2p0ZFvk-jig,27 LIFE-CHANGING FOOD HACKS,730,960,1104125,27,4,1,3,0,0,6.75,1,1,0.0
v=c91sg33O2H4,33 BEAUTY ROUTINE HACKS,730,900,459000,23,4,0,3,0,0,5.75,1,1,0.0
v=t7u2Sa2I4RQ,38 SURPRISING STATIONERY HACKS THAT WORK MAGIC,730,798,6383969,46,7,0,6,0,1,6.571428571428571,1,1,0.6
v=ab5wA1bSaYA,33 EASY EMBROIDERY TIPS EVEN YOU WILL WANT TO TRY ASAP,730,960,3750773,54,11,0,10,0,3,4.909090909090909,1,1,0.4333333333333333
v=dRDGqxaAt6w,17 BEAUTIFUL DIYs FOR CHRISTMAS,730,534,3929671,31,5,0,3,0,1,6.2,1,1,0.85
v=CAPuF3sliGU,35 BRAIN TRAINING TIPS,730,455,515489,22,4,0,3,0,0,5.5,1,1,0.0
v=tepLHVFoQJQ,39 MUST KNOW CAR HACKS,730,684,2030885,22,5,0,4,0,0,4.4,1,1,0.0
v=Q5iEN9y5qOc,27 TOTALLY SHOCKING BEAUTY HACKS,730,477,770515,32,5,0,4,0,0,6.4,1,1,-1.0
v=6qLr1CesJuk,23 BEST SPY HACKS THAT YOU'VE EVER SEEN,730,692,48759519,39,8,1,7,0,2,4.875,1,1,1.0
v=Jo2vDg8n8rU,17 CHEAP CHRISTMAS DIYS THAT WILL MAKE YOUR ROOM SHINE,730,416,331737,54,10,0,9,0,3,5.4,1,1,0.4
v=xCpmU74siVk,36 HACKS FOR BRIGHT LONG-LASTING MAKEUP,730,715,429536,39,6,1,5,0,1,6.5,1,1,0.7000000000000001
v=J5dmKlfbm80,22 COOL PHONE HACKS,730,427,555262,19,4,0,3,0,0,4.75,1,1,0.35
v=KacTi8GofHw,35 COOL HAIRSTYLES TO MAKE IN 5 MINUTES,730,526,917259,39,8,0,6,0,2,4.875,1,1,0.35
v=blwXR3Mp1BE,23 SMART LIFE HACKS FOR EVERY OCCASION,730,899,140700047,38,7,0,6,0,1,5.428571428571429,1,1,0.2142857142857142
v=moCV2bQnqJU,29 CRAZY HACKS TO SPARK YOUR DAY,730,506,374408,32,7,0,6,0,2,4.571428571428571,1,1,-0.6
v=_LtsH_nP_lI,18 COOL CRAFTS AND GAMES FOR THE WHOLE FAMILY,730,584,1870959,45,9,0,8,0,3,5.0,1,1,0.275
v=2fSrcvaE0e0,22 COOLEST NAIL ART IDEAS THAT ARE EASY TO MAKE AT HOME,730,525,3566502,55,12,0,11,0,4,4.583333333333333,1,1,0.4333333333333333
v=LtvGQ-Izk-8,13 DRAWING IDEAS FOR KIDS,730,842,2895998,25,5,0,4,0,1,5.0,1,1,0.0
v=En1ljhj-ZEc,16 SIMPLE AND USEFUL HACKS YOU WILL LOVE,730,563,908454,40,8,0,7,0,3,5.0,1,1,0.2666666666666666
v=LAe0-NGvYKI,33 AMAZING HACKS FOR YOUR NEXT BEACH TRIP,730,876,125212705,41,8,0,7,0,2,5.125,1,1,0.3
v=B9l-2J7Nkbo,23 MAGICAL DECOR IDEAS FOR UPCOMING CHRISTMAS,730,549,4378375,45,7,0,6,0,1,6.428571428571429,1,1,0.5
v=-SC1pWMR4Nw,26 CLEVER HACKS FOR ANY OCCASION,730,521,805446,32,6,0,5,0,2,5.333333333333333,1,1,0.1666666666666666
v=tCcTP7-ddTY,20 BEAUTY HACKS YOU SHOULD HAVE KNOWN EARLIER,730,612,489306,45,8,0,7,0,3,5.625,1,1,0.0
v=yw-meEXN__0,33 USEFUL KITCHEN TRICKS THAT WILL SAVE YOU HOURS,730,802,8923836,49,9,0,8,0,3,5.444444444444445,1,1,0.3
v=NsI9J76zPgk,22 CLEVER HACKS TO CLEAN YOUR HOUSE LIKE A PRO,730,694,340859,46,10,0,9,0,3,4.6,1,1,0.2666666666666666
v=3Wi7Uk0Gcz8,25 DRAWING TRICKS TO DRAW LIKE A PRO,730,960,3692086,36,8,0,7,0,2,4.5,1,1,0.0
v=0V__v1m4fF0,21 FOOD HACKS THAT LOOK LIKE MAGIC,730,485,1624646,34,7,0,6,0,1,4.857142857142857,1,1,0.5
v=XzYWM9LkN_4,22 LIFE HACKS EVERY WOMAN SHOULD KNOW,730,960,8155057,37,7,0,6,0,1,5.285714285714286,1,1,0.0
v=Hh0aenK67hA,25 HOT GLUE HACKS AND CRAFTS,730,960,56960353,28,6,0,5,0,1,4.666666666666667,1,1,0.25
v=_ekyvVWQAx8,21 HOLIDAY DIYs FOR THE WHOLE FAMILY,730,564,1219145,36,7,0,5,0,2,5.142857142857143,1,1,0.2
v=VulOqDpgz6g,23 CRAZY COOKING LIFE HACKS YOU WILL LOVE,730,453,995586,41,8,0,7,0,2,5.125,1,1,-0.0499999999999999
v=fNKuiMp9mv4,19 WONDERFUL BEAUTY CRAFTS AND HACKS,730,1260,16801875,36,6,0,5,0,1,6.0,1,1,1.0
v=56t1LGI_JoY,21 SATISFYING SOAP HACKS AND DIYs,730,699,5144780,33,6,0,4,0,1,5.5,1,1,0.5
v=-0L7bvpLAqM,25 EASY WORKOUTS TO UPGRADE YOUR BODY,730,650,577566,37,7,0,6,0,2,5.285714285714286,1,1,0.4333333333333333
v=eHmVzMEOK7s,16 FUN CHRISTMAS CRAFTS FOR THE WHOLE FAMILY,730,588,363926,44,8,0,7,0,2,5.5,1,1,0.25
v=kbv7pnYH3p8,22 HACKS FOR CLEAR SKIN,730,960,1926374,23,5,0,4,0,1,4.6,1,1,0.1
v=bPSsQ2PXuWU,20 FABULOUS CHRISTMAS DIY CRAFTS,730,560,7748570,32,5,0,4,0,0,6.4,1,1,0.4
v=sSBNzmyn2W4,19 SMART EGG TRICKS,730,692,1006189,19,4,0,3,0,0,4.75,1,1,0.2142857142857142
v=zHcuehk7kos,15 COOL FIVE-MINUTE RECIPES,730,757,709099,27,4,1,3,0,0,6.75,1,1,0.35
v=hG9zajdtnbs,17 HACKS FOR VOLUMINOUS HAIR,730,576,451613,28,5,0,4,0,1,5.6,1,1,0.0
v=4nTIO9j7q-M,23 GREAT TIPS TO MAKE CLEANING EASY AND EVEN FUN,730,900,7642936,48,10,0,9,0,2,4.8,1,1,0.5111111111111112
v=w4SFzD0IhpE,18 COOL STATIONERY HACKS,730,501,409650,24,4,0,3,0,0,6.0,1,1,0.35
v=PqbJfHGwO1o,19 AWESOME HACKS THAT WILL MAKE YOUR LIFE EASIER,730,446,389658,48,9,0,8,0,3,5.333333333333333,1,1,1.0
v=vPvXFFnIe44,8 AMAZING DRAWING TRICKS THAT WILL MAKE YOU A PRO,730,744,4215704,49,10,0,9,0,4,4.9,1,1,0.6000000000000001
v=nSGq3e7QpS8,22 PAPER HACKS,730,727,4230761,14,3,0,2,0,0,4.666666666666667,1,1,0.0
v=_mOgIFKRsVc,25 EASY AND HEARTWARMING DIY HOLIDAY CARDS,730,848,3037250,42,7,0,6,0,1,6.0,1,1,0.4333333333333333
v=SdmpuRdx-ug,15 BEAUTY TIPS TO MAKE YOUR LIFE EASIER,730,496,8078097,39,8,0,7,0,2,4.875,1,1,0.0
v=cZlnHhPfe4g,16 WINTER HACKS TO HAVE FUN WITH FRIENDS,730,534,1584526,40,8,0,7,0,3,5.0,1,1,0.3
v=3-XaCvWbGSE,23 KITCHEN HACKS AND TRICKS THAT WILL BLOW YOUR MIND,730,886,825563,52,10,0,9,0,4,5.2,1,1,0.0
v=2uaXS9vrH_c,15 AMAZING CRAFTS FOR CHRISTMAS MOOD,730,589,524203,36,6,0,5,0,1,6.0,1,1,0.6000000000000001
v=1Dvzi0JgAFQ,25 GIFT WRAPPING IDEAS,730,1080,643327,22,4,0,3,0,0,5.5,1,1,0.0
v=WNkxeE4Vqjo,11 MIND-BLOWING PRANKS AND TRICKS,730,633,4116089,33,5,1,4,0,1,6.6,1,1,0.0
v=52kTngInXBc,18 WEIRD TRICKS TO BLOW YOUR IMAGINATION,730,495,1604923,40,7,0,6,0,2,5.714285714285714,1,1,-0.5
v=Ohq673bwe-Y,12 DIY BOWLS TO DECORATE YOUR APARTMENT,730,467,480052,39,7,0,6,0,2,5.571428571428571,1,1,0.0
v=kbTGMs2nBRI,17 GENIUS LAZY HACKS FOR MEN,730,879,145368,28,6,0,5,0,1,4.666666666666667,1,1,-0.25
v=Y_-n1KHeT0E,33 SIMPLY BRILLIANT WALL PAINTING IDEAS,730,899,3711259,39,6,0,5,0,0,6.5,1,1,0.9
v=qM1YAJM04B0,22 AWESOME IDEAS TO DECORATE YOUR HOUSE,730,695,1214523,39,7,0,6,0,2,5.571428571428571,1,1,1.0
v=jWohRFq7niA,25 GENIUS EVERYDAY LIFE HACKS,730,720,1239752,29,5,0,4,0,0,5.8,1,1,-0.2
v=RoaflMvSJ34,17 GREAT HACKS WITH TOOTHPASTE TO MAKE YOUR LIFE EASIER,730,464,329709,55,10,0,9,0,3,5.5,1,1,0.8
v=9YpkhgAG0Lc,22 CLEVER EVERYDAY SOAP IDEAS AND DIYs,730,627,715657,38,7,0,5,0,1,5.428571428571429,1,1,-0.0166666666666666
v=8uLHTFqh4wo,30 MIND-BLOWING SWEET HACKS,730,900,687689,27,4,1,3,0,0,6.75,1,1,0.35
v=zmUFxc1UdMA,18 THINGS YOUR TONGUE IS TRYING TO TELL ABOUT YOUR HEALTH,730,574,805025,57,11,0,10,0,5,5.181818181818182,1,1,0.0
v=iMg9mf4-Qk4,15 AMAZING EGG HACKS,730,481,502993,20,4,0,3,0,0,5.0,1,1,0.6000000000000001
v=M_lYDbWHx-Y,18 UNEXPECTED USES FOR EVERYDAY ITEMS,730,570,4747283,37,6,0,5,0,1,6.166666666666667,1,1,-0.05
v=YFkPfm8lg2E,20 WAYS TO GET LIPS OF YOUR DREAMS,730,548,5762732,34,8,0,7,0,3,4.25,1,1,0.0
v=yU818aGr3XM,25 SIMPLE HAIRSTYLES TO MAKE YOUR HAIR LOOK GORGEOUS,730,856,4272218,52,9,0,8,0,2,5.777777777777778,1,1,0.35
v=O0DieyOnLa8,24 GENIUS TOOTHPASTE LIFE HACKS,730,830,3558917,31,5,0,4,0,0,6.2,1,1,0.0
v=m-xRdzH-kmM,25 WEIRD HAIR HACKS YOU TOTALLY HAVE TO TRY,730,722,634820,43,9,0,8,0,3,4.777777777777778,1,1,-0.25
v=8VIWJAjv_Oo,30 FUNNY PRANKS FOR YOUR FRIENDS,730,960,703795,32,6,0,5,0,2,5.333333333333333,1,1,0.25
v=4-6cnVCBlyI,28 AMAZING DIYs YOU HAVE TO TRY,730,758,1404523,31,7,0,5,0,3,4.428571428571429,1,1,0.6000000000000001
v=Ha1u4CHYX0A,24 OUTFIT HACKS THAT MAY SAVE YOUR LIFE,730,718,2283341,39,8,0,7,0,2,4.875,1,1,0.0
v=D6fif_F3S_A,22 PHONE HACKS TO SAVE YOUR TIME AND MONEY,730,559,1803519,42,9,0,8,0,3,4.666666666666667,1,1,0.0
v=U8gr1CGOLRI,35 CRAZY BEAUTY HACKS EVERY GIRL NEEDS,730,960,1042116,38,7,0,6,0,0,5.428571428571429,1,1,-0.6
v=Ircb5C99dIk,20 FUN ART IDEAS TO HELP YOU KILL TIME,730,827,752450,38,9,0,8,0,2,4.222222222222222,1,1,0.3
v=xhdwvScklQQ,22 COOL CRAFTS AND HACKS FOR PICTURES,730,752,13977522,37,7,0,6,0,2,5.285714285714286,1,1,0.35
v=ayAHAw3J0Ng,20 CRAZY YET DELICIOUS FOOD HACKS,730,668,12851533,33,6,0,5,0,0,5.5,1,1,0.2
v=ankkZVSTCHk,28 CRAZY GENIUS HACKS FOR YOUR HOUSE,730,1080,5320733,36,7,0,6,0,2,5.142857142857143,1,1,-0.6
v=iiuqCYwSsVk,33 LIFE HACKS FOR WOMEN THAT ARE ACTUALLY BRILLIANT,730,838,515411,51,9,0,8,0,3,5.666666666666667,1,1,0.9
v=z8HQ6GDp4lM,40 SURPRISINGLY CUTE DIY DECOR IDEAS,730,1440,1171813,36,6,0,5,0,0,6.0,1,1,0.5
v=9TBxvZxucQE,30 SIMPLY BRILLIANT HACKS WITH FOOD,730,900,2220016,35,6,0,5,0,1,5.833333333333333,1,1,0.9
v=e_f-YTqmVOU,21 HANDY HACKS FOR YOUR KITCHEN,730,535,805255,31,6,0,5,0,2,5.166666666666667,1,1,0.6
v=qzWC_Ur3pPs,20 CAR HACKS EVERYONE MUST KNOW,730,791,368370,31,6,0,5,0,0,5.166666666666667,1,1,0.0
v=ndRSTKXaPmI,"15 EPIC IDEAS FOR YOUR PHOTOS, PICTURES AND DRAWINGS",730,302,616069,52,9,1,8,0,3,5.777777777777778,1,1,0.1
v=Jb_mpMSMLP4,25 BEAUTY ON BUDGET HACKS,730,866,1012497,25,5,0,4,0,1,5.0,1,1,0.0
v=kvm2sqngwrE,27 COOL DRAWING TRICKS THAT YOU WILL LOVE,730,1140,10255947,41,8,0,7,0,3,5.125,1,1,0.425
v=D4RuKPMRl24,20 STYLISH WAYS TO TIE A SCARF,730,564,225258,30,7,0,6,0,2,4.285714285714286,1,1,0.5
v=2OC7ONukhyk,30 FANCY HAIRSTYLES FOR ANY OCCASION,730,900,4845666,36,6,0,5,0,2,6.0,1,1,0.0
v=camcV3j2Ems,18 CRAZY PHONE HACKS TO UPGRADE YOUR GADGET,730,448,793675,43,8,0,7,0,2,5.375,1,1,-0.6
v=8XELMcwzy3w,25 EGG HACKS THAT WILL MAKE YOUR LIFE EASIER,730,900,887132,44,9,0,8,0,3,4.888888888888889,1,1,0.0
v=1wkQx8ZIhJc,28 EVERYDAY THINGS YOU PROBABLY KEEP DOING WRONG,730,744,1448360,48,8,0,7,0,2,6.0,1,1,-0.35
v=1gp1XO1WJAg,40 BEAUTY HACKS FOR EMBARRASSING MOMENTS,730,1320,2510365,40,6,0,5,0,1,6.666666666666667,1,1,0.0
v=RvH7sMKk5gQ,30 HACKS FOR CREATIVITY THAT YOU WILL LOVE,730,1020,7102718,42,8,0,7,0,4,5.25,1,1,0.5
v=nGTQJ2Y2U00,22 CRAZY USEFUL KITCHEN HACKS,730,578,12018676,29,5,0,4,0,0,5.8,1,1,-0.15
v=kcbRpLX-mqs,30 IDEAS ON HOW TO PLATE FOOD LIKE A CHEF,730,960,25099503,41,10,0,9,0,4,4.1,1,1,0.0
v=XZw57AXwxBE,35 YUMMY AND QUICK RECIPES,730,868,22761817,26,5,0,4,0,1,5.2,1,1,0.3333333333333333
v=vx_RpCMcg6k,40 TRICKS TO MAKE YOUR LIFE MORE INTERESTING,730,1140,7791537,44,8,0,7,0,3,5.5,1,1,0.5
v=jEUdz2sn5No,25 CRAZY HACKS FOR YOUR BARBIE,730,1200,10841543,30,6,0,5,0,2,5.0,1,1,-0.6
v=mZM7WsZd5R4,28 SIMPLE AND USEFUL HACKS FOR EVERYDAY LIFE,730,771,16909002,44,8,0,7,0,2,5.5,1,1,0.0333333333333333
v=L9fsWT9L_Fk,20 CHOCOLATE DECOR IDEAS,730,402,15792643,24,4,0,3,0,0,6.0,1,1,0.0
v=IeY6mdcakkA,21 CHEAP TRICKS THAT WORK MAGIC,730,444,1669622,31,6,0,5,0,1,5.166666666666667,1,1,0.45
v=10mZBwbr_44,28 HOMEMADE BEAUTY RECIPES THAT WORK MAGIC,730,671,1209654,42,7,0,6,0,1,6.0,1,1,0.5
v=Yohmg1ijerE,28 THINGS YOUR BODY CAN TELL ABOUT YOUR HEALTH,730,960,287050,46,9,0,8,0,4,5.111111111111111,1,1,0.0
v=uZO30asHV2E,24 UNBEATABLE WAYS TO DO ORDINARY THINGS 3 TIMES FASTER,730,760,740336,55,10,0,8,0,2,5.5,1,1,-0.25
v=NmoDF_04_CA,15 PHONE CASES EVERYBODY CAN DIY,730,469,2134941,32,6,0,5,0,1,5.333333333333333,1,1,0.0
v=RtIT_dCVd8k,20 GENIUS HACKS FOR UPCOMING WINTER,730,601,693626,35,6,0,5,0,1,5.833333333333333,1,1,0.0
v=dRb-BrVDGS4,35 HOLY GRAIL CLOTHING HACKS,730,861,2660616,28,5,0,4,0,0,5.6,1,1,0.0
v=VfcvE6Gunj8,20 LIFE HACKS YOU MUST KNOW,730,960,6662543,27,6,0,5,0,1,4.5,1,1,0.0
v=c2A2yWE7o5E,40 SPORT LIFE HACKS YOU NEED TO KNOW,730,726,5296509,36,8,0,7,0,2,4.5,1,1,0.0
v=mqimTl76Bds,24 EASY MAKEUP HACKS,730,668,10174960,20,4,0,3,0,0,5.0,1,1,0.4333333333333333
v=kPSFbHdIAUQ,28 LIFE HACKS FOR CLUMSY PEOPLE,730,843,1811531,31,6,0,5,0,1,5.166666666666667,1,1,-0.3
v=aeFIimIbxGk,20 EASY FALL DIYs YOU WILL ADORE,730,900,9777646,32,7,0,5,0,2,4.571428571428571,1,1,0.4333333333333333
v=W53w_tjemvo,30 GENIUS HOT GLUE HACKS,730,1080,2761344,24,5,0,4,0,0,4.8,1,1,0.25
v=7CxhWk91RwU,27 COLORFUL CRAFTING HACKS THAT WILL CHANGE YOUR LIFE,730,1440,890363,53,9,0,8,0,3,5.888888888888889,1,1,0.3
v=RTwrH8Bhatc,23 SELF CARE TIPS EVERY GIRL SHOULD KNOW,730,1080,1617961,40,8,0,7,0,1,5.0,1,1,0.0
v=CjsISmQOVWE,30 GENIUS LIFE HACKS THAT WILL BECOME YOUR FAVORITE,730,773,332471,51,9,0,8,0,3,5.666666666666667,1,1,0.5
v=-cQV0_zDtdQ,40 BRILLIANT TRAVEL HACKS,730,845,12151153,25,4,0,3,0,0,6.25,1,1,0.9
v=h04NnnUApaM,30 SIMPLE KITCHEN HACKS YOU'D WISH YOU'D KNOWN SOONER,730,1080,23903241,53,9,2,8,0,2,5.888888888888889,1,1,0.0
v=vO1DjHv77fs,30 MIND-BLOWING LIFE HACKS,730,1200,439116,26,4,1,3,0,0,6.5,1,1,0.0
v=NgQtDcLai4U,22 HACKS EVERYONE NEEDS TO KNOW,730,900,222526,31,6,0,5,0,1,5.166666666666667,1,1,0.0
v=syLK-nrezi4,MINI COLA || 28 AWESOME DIYs TO MAKE WHEN YOU ARE BORED,730,789,9382321,55,12,2,9,0,4,4.583333333333333,1,0,0.25
v=07-d43yDifU,25 EASY LIFE HACKS THAT WILL SURPRISE YOU,730,960,7548680,41,8,0,7,0,3,5.125,1,1,0.4333333333333333
v=Lr5S34qbr0w,23 CRAZY LIFESAVING HACKS,730,900,460343,25,4,0,3,0,0,6.25,1,1,-0.6
v=MmWpf4n85GE,25 UNBELIEVABLE LIFE HACKS,730,888,4012702,26,4,0,3,0,0,6.5,1,1,-0.25
v=SjH5zQZcKbw,28 CHEAP AND EASY DIY PRESENTS THAT WILL BLOW YOUR MIND,730,900,1067985,55,11,0,10,0,4,5.0,1,1,0.4166666666666667
v=RseTJKXbkCI,23 FANTASTIC FOOD TRICKS THAT WILL BRIGHTEN YOUR ROUTINE,730,960,14447592,56,9,0,8,0,3,6.222222222222222,1,1,0.4
v=vAfuBlvYCsk,20 REPAIR HACKS YOU SHOULD KNOW,730,715,3474616,31,6,0,5,0,2,5.166666666666667,1,1,0.0
v=HnTeZBsGqcs,20 BEAUTY HACKS YOU'D WISH YOU'D KNOWN BEFORE,730,900,1339968,45,8,2,7,0,3,5.625,1,1,0.0
v=bGGrI4CoFjw,33 CRAZY TOILET HACKS,730,605,6119672,21,4,0,3,0,0,5.25,1,1,-0.3166666666666666
v=f5bvqqXzx4I,22 HACKS TO RECYCLE GARBAGE INTO SOMETHING COOL,730,751,4580027,47,8,0,7,0,2,5.875,1,1,0.35
v=HzWPr2tdMtE,30 BODY HACKS EVERYONE MUST KNOW,730,547,698563,32,6,0,5,0,0,5.333333333333333,1,1,0.0
v=bf88sFDJNH0,25 NEW EASY WAYS TO CUT FRUITS AND VEGETABLES,730,1080,24541362,45,9,0,8,0,2,5.0,1,1,0.2848484848484848
v=TKWJbLdbCfg,35 EPIC HOT GLUE GUN HACKS,730,1080,23007256,26,6,0,5,0,0,4.333333333333333,1,1,0.175
v=ID5u97zU9Zs,LIFE HACKS FOR PARENTS LIVE,730,3960,489324,27,5,0,5,0,1,5.4,0,0,0.1363636363636363
v=SpmZ05pDKlU,40 EASY DIY CLOTHES UPGRADES,730,1140,501199,28,5,0,4,0,0,5.6,1,1,0.4333333333333333
v=H3GWmWTlhAg,33 GENIUS GLUE GUN LIFE HACKS,730,900,1875325,29,6,0,5,0,0,4.833333333333333,1,1,0.0
v=f3HfHyi0gc4,30 FUNNY PRANKS FOR YOUR FRIENDS,730,723,10219627,32,6,0,5,0,2,5.333333333333333,1,1,0.25
v=AMgSBTmMbV0,25 ABSOLUTELY COOL PARTY HACKS,730,960,17076814,30,5,0,4,0,0,6.0,1,1,0.35
v=KPx07fHbNOE&t=138s,27 VIRAL HACKS TESTED AND BUSTED,730,782,16619316,32,6,0,5,0,1,5.333333333333333,1,1,0.0
v=rrWy_zkC6q8,21 TRENDY BEAUTY TRICKS YOU HAVE TO TRY,730,821,1018168,39,8,0,7,0,3,4.875,1,1,0.6
v=DHhOxQpJ9h4,23 COOL BARBIE HACKS AND DIYs YOU WILL WANT TO TRY,730,900,4384136,50,11,0,9,0,4,4.545454545454546,1,1,0.35
v=3afoSrDrDo4,40 HACKS FOR ANY OCCASSION,730,773,3259669,26,5,0,4,0,2,5.2,1,1,0.0
v=mtTQAizKNWE,25 CRAZY TOY HACKS FOR ADULTS,730,1440,3513049,29,6,0,5,0,1,4.833333333333333,1,1,-0.6
v=Gy3q4S2wdSg,27 COLORFUL AND SIMPLE T-SHIRT IDEAS,730,1380,621204,36,6,1,5,0,1,6.0,1,1,0.15
v=6CFY-t9UBIk,24 SKINCARE HACKS YOU MUST KNOW,730,960,11233310,31,6,0,5,0,1,5.166666666666667,1,1,0.0
v=C2YCc1V7KkI,30 LIFE HACKS FOR A HOLLYWOOD SMILE,730,617,5442991,35,7,0,6,0,2,5.0,1,1,0.3
